1,67,137
1,10,390
1,61,38
1,34,343
2,79,1
2,0,100
2,70,38
2,58,360
3,36,43
3,14,168
3,81,55
3,0,310
4,16,304
4,13,60
4,86,326
4,47,26
5,92,375
5,72,207
5,2,335
5,37,310
6,68,221
6,46,303
6,36,43
6,10,289
7,43,320
7,71,136
7,51,91
7,55,71
8,59,356
8,70,314
8,14,60
8,1,42
9,85,222
9,0,282
9,18,44
9,62,3
10,27,141
10,91,44
10,49,32
10,64,42
11,51,258
11,95,71
11,38,339
11,77,138
12,91,138
12,60,119
12,0,235
12,14,222
13,18,392
13,8,157
13,59,88
13,55,321
14,51,109
14,80,103
14,28,27
14,77,394
15,15,240
15,74,345
15,2,184
15,24,167
16,65,339
16,3,138
16,21,243
16,92,105
17,44,337
17,30,306
17,0,319
17,13,176
18,80,157
18,12,186
18,50,97
18,73,295
19,46,30
19,97,128
19,27,47
19,75,320
20,9,139
20,6,397
20,22,97
20,11,300
21,50,124
21,36,312
21,84,237
21,24,83
22,60,135
22,72,243
22,69,136
22,55,266
23,29,66
23,8,69
23,22,141
23,37,81
24,84,199
24,36,127
24,53,81
24,75,319
25,36,13
25,19,98
25,42,232
25,26,241
26,13,391
26,3,102
26,66,218
26,76,332
27,44,171
27,77,135
27,47,244
27,45,54
28,80,291
28,76,33
28,77,266
28,48,264
29,12,337
29,48,25
29,3,349
29,47,104
30,82,15
30,4,12
30,35,129
30,7,298
31,90,253
31,90,19
31,34,315
31,93,157
32,13,185
32,53,370
32,9,100
32,46,144
33,29,279
33,97,55
33,41,387
33,19,42
34,91,17
34,32,302
34,8,274
34,85,160
35,76,13
35,86,307
35,64,121
35,6,396
36,34,392
36,18,234
36,18,287
36,67,229
37,51,158
37,55,178
37,52,318
37,5,90
38,52,74
38,25,359
38,25,160
38,7,60
39,0,257
39,39,213
39,55,98
39,58,38
40,97,146
40,56,269
40,49,329
40,0,250
41,66,212
41,26,304
41,85,37
41,15,382
42,17,214
42,69,312
42,40,262
42,80,374
43,77,397
43,17,77
43,44,38
43,91,165
44,94,53
44,68,189
44,66,351
44,69,35
45,91,81
45,68,216
45,60,235
45,70,281
46,20,62
46,79,36
46,70,255
46,60,145
47,92,372
47,31,25
47,50,205
47,16,221
48,74,380
48,9,104
48,16,205
48,80,180
49,26,1
49,64,186
49,7,202
49,26,395
50,21,235
50,59,67
50,59,232
50,80,52
51,97,355
51,99,197
51,99,268
51,24,350
52,56,397
52,90,280
52,5,43
52,27,169
53,20,282
53,32,65
53,62,351
53,4,78
54,6,81
54,98,232
54,21,293
54,37,117
55,35,66
55,72,334
55,90,273
55,29,115
56,0,180
56,49,291
56,72,176
56,52,122
57,14,107
57,58,222
57,45,80
57,28,230
58,28,383
58,12,196
58,91,311
58,56,351
59,77,295
59,41,137
59,29,232
59,12,217
60,60,251
60,11,200
60,18,1
60,93,388
61,44,221
61,45,163
61,38,344
61,75,376
62,8,2
62,71,114
62,91,79
62,28,147
63,29,12
63,9,179
63,17,145
63,43,195
64,28,83
64,41,348
64,18,208
64,36,376
65,62,123
65,32,197
65,38,370
65,73,237
66,96,281
66,29,10
66,67,30
66,25,197
67,84,90
67,73,389
67,90,244
67,86,318
68,81,48
68,23,359
68,88,66
68,46,29
69,12,362
69,22,383
69,8,285
69,49,396
70,17,193
70,67,61
70,82,332
70,13,364
71,60,225
71,35,302
71,83,67
71,31,264
72,70,218
72,15,358
72,92,382
72,39,127
73,12,132
73,10,129
73,86,283
73,26,243
74,51,46
74,85,393
74,53,160
74,31,82
75,47,56
75,85,63
75,60,153
75,78,392
76,40,221
76,26,202
76,9,338
76,44,38
77,63,373
77,9,258
77,25,105
77,69,218
78,17,336
78,71,205
78,89,152
78,7,298
79,54,295
79,84,5
79,97,174
79,34,202
80,51,348
80,73,129
80,57,4
80,38,308
81,8,167
81,9,146
81,16,259
81,30,137
82,69,358
82,15,386
82,93,231
82,24,357
83,32,43
83,5,188
83,6,80
83,72,179
84,28,105
84,3,218
84,28,328
84,30,283
85,7,242
85,28,108
85,25,359
85,78,211
86,56,355
86,21,267
86,8,210
86,83,21
87,2,125
87,12,99
87,79,84
87,10,31
88,62,26
88,44,62
88,7,4
88,26,176
89,91,173
89,70,65
89,13,386
89,55,151
90,94,236
90,51,275
90,26,168
90,11,29
91,65,214
91,96,317
91,69,62
91,28,319
92,93,129
92,78,58
92,50,212
92,24,173
93,66,285
93,24,262
93,5,293
93,52,164
94,24,232
94,52,299
94,24,15
94,93,195
95,78,363
95,43,350
95,62,189
95,10,65
96,71,32
96,25,109
96,90,241
96,23,376
97,44,63
97,94,262
97,50,112
97,4,39
98,31,109
98,87,382
98,68,16
98,92,49
99,59,335
99,15,21
99,21,194
99,14,164
