1,711,53144
1,933,92568
1,277,13447
1,220,82200
1,925,92381
1,228,28436
1,701,87264
1,829,18378
1,262,91391
1,169,21692
1,985,36111
1,440,48655
1,210,52570
1,769,87672
1,166,86105
1,98,92166
1,781,48664
1,16,77334
1,516,47869
1,923,71441
1,487,28871
1,597,56881
1,766,20823
1,270,29156
1,122,2597
1,436,653
1,52,21734
1,434,17213
1,135,91295
1,866,33108
1,228,96195
1,419,81296
1,400,4165
1,881,65520
1,567,57334
1,973,6700
1,432,24449
1,61,73522
1,485,97316
1,369,74561
1,533,89647
1,737,52761
1,668,34117
1,447,1499
1,973,11160
1,509,71626
1,958,88547
1,112,299
1,93,6730
1,571,12418
1,489,34653
1,860,4359
1,225,12479
1,223,55278
1,913,30412
1,986,44492
1,505,452
1,639,12851
1,47,14989
1,872,53065
1,994,52250
1,313,67840
1,35,53898
1,196,97518
1,110,29702
1,616,527
1,943,24005
1,51,12978
1,85,39455
1,655,18797
1,866,56610
1,756,11993
1,110,9962
1,11,19300
1,827,98734
1,663,98317
1,925,86538
1,43,15170
1,264,10241
1,457,1261
1,934,3010
1,232,63030
1,509,87593
1,323,77259
1,414,6909
1,520,10043
1,518,93796
1,921,96131
1,31,99278
1,743,60358
1,120,78471
1,364,40943
1,800,99832
1,121,29543
1,278,92044
1,353,2408
1,623,63573
1,307,15470
1,224,33646
1,232,41445
2,818,55901
2,711,64593
2,950,23628
2,57,26833
2,447,39853
2,736,53677
2,275,58460
2,777,28805
2,903,41303
2,155,38778
2,691,88306
2,316,63974
2,988,35786
2,150,45637
2,321,55734
2,737,42190
2,716,44082
2,514,88631
2,669,47760
2,708,61675
2,256,32760
2,167,9049
2,353,42840
2,289,35269
2,789,90590
2,487,17692
2,725,79437
2,459,7622
2,607,92082
2,18,11652
2,190,33424
2,972,40870
2,531,65343
2,801,10648
2,88,67877
2,908,4618
2,636,53044
2,25,24344
2,315,10693
2,839,5006
2,397,92482
2,771,18895
2,293,22965
2,673,27131
2,679,43572
2,415,98261
2,541,44253
2,164,45350
2,469,62034
2,735,53846
2,956,39578
2,609,76707
2,931,49155
2,925,64646
2,918,27433
2,539,14228
2,244,9183
2,570,49303
2,537,38074
2,131,78817
2,709,10763
2,166,81322
2,779,37040
2,704,71211
2,883,79763
2,12,79244
2,763,50069
2,5,88716
2,889,47450
2,193,74607
2,319,42531
2,940,95392
2,710,40147
2,979,42334
2,837,38969
2,180,98903
2,30,24354
2,262,50506
2,600,16514
2,361,92417
2,223,14778
2,615,49488
2,99,69694
2,752,65746
2,222,11784
2,219,73986
2,399,23562
2,948,76349
2,403,59499
2,267,75831
2,274,67067
2,645,97854
2,162,6114
2,482,40192
2,779,89280
2,647,31449
2,576,3923
2,97,63361
2,969,27295
2,93,73783
3,509,8170
3,94,86402
3,788,76579
3,387,83947
3,619,21026
3,551,85666
3,555,72022
3,518,81646
3,7,79829
3,782,18572
3,188,21111
3,331,38881
3,780,7170
3,387,11000
3,83,59392
3,874,98202
3,436,24520
3,512,51289
3,608,2820
3,215,62089
3,875,80759
3,482,25063
3,401,91571
3,57,50010
3,880,62338
3,468,84956
3,17,55563
3,102,12418
3,143,32736
3,117,99813
3,90,83201
3,461,24226
3,365,95469
3,951,69053
3,924,41742
3,382,54245
3,540,87116
3,965,19617
3,396,80212
3,270,21610
3,372,84639
3,129,25280
3,199,43925
3,375,5379
3,728,54769
3,477,1105
3,787,43473
3,560,69338
3,248,82272
3,121,29431
3,906,50380
3,340,414
3,547,88639
3,896,68015
3,295,36710
3,814,36184
3,57,93079
3,358,75815
3,60,36494
3,256,74638
3,238,73624
3,589,67397
3,282,83164
3,926,17651
3,868,57775
3,694,73053
3,700,69034
3,200,98540
3,189,9298
3,926,38464
3,791,80430
3,278,83641
3,27,80616
3,230,45086
3,169,85176
3,645,18021
3,480,68702
3,406,70458
3,115,87934
3,983,6223
3,423,46477
3,297,36212
3,17,23291
3,541,80382
3,2,41380
3,244,10822
3,749,26500
3,873,10100
3,270,98163
3,573,43988
3,404,7417
3,491,51147
3,417,93884
3,134,10035
3,353,54469
3,327,13330
3,443,69658
3,791,28827
3,423,12369
3,865,51838
4,740,5950
4,389,14426
4,898,9801
4,515,50894
4,873,96014
4,994,74105
4,225,61466
4,198,73731
4,809,65528
4,180,43288
4,627,32641
4,145,98691
4,41,45589
4,809,95623
4,350,33788
4,694,47720
4,426,30898
4,81,11635
4,981,7781
4,311,40519
4,77,45335
4,688,24238
4,166,82959
4,177,75333
4,431,93053
4,621,84923
4,147,91483
4,514,45648
4,506,94825
4,582,10502
4,808,94372
4,330,50986
4,495,96558
4,77,77061
4,369,12107
4,443,49538
4,151,89750
4,20,25128
4,525,32837
4,547,30568
4,889,2099
4,193,28040
4,668,59005
4,616,55296
4,223,565
4,28,54121
4,817,57582
4,249,26416
4,23,98904
4,53,22517
4,136,99134
4,446,98443
4,116,76994
4,880,12390
4,280,6587
4,983,33764
4,10,264
4,814,35670
4,421,85830
4,838,42568
4,939,74104
4,117,24679
4,543,77172
4,153,18753
4,40,80332
4,506,17660
4,595,49213
4,888,98460
4,296,20645
4,808,47643
4,203,54819
4,715,23069
4,829,35424
4,618,53025
4,3,82660
4,777,84273
4,354,75353
4,512,31894
4,150,67171
4,666,65290
4,928,78011
4,676,56337
4,293,64815
4,448,69322
4,706,41938
4,896,47848
4,192,65159
4,674,44024
4,151,96619
4,521,90446
4,229,81571
4,143,69084
4,61,38437
4,482,24200
4,359,58206
4,678,72911
4,908,39819
4,505,18640
4,470,37494
4,394,83976
5,283,41655
5,466,72851
5,811,55482
5,788,2573
5,710,7534
5,308,27057
5,945,71135
5,557,99489
5,807,52382
5,89,99131
5,720,90134
5,339,9584
5,614,57851
5,599,78661
5,975,13675
5,456,90264
5,944,52096
5,510,21119
5,47,28468
5,419,57541
5,903,62544
5,238,85124
5,800,55374
5,253,95679
5,106,46863
5,643,46919
5,597,91020
5,706,60315
5,745,69513
5,236,7943
5,644,9262
5,99,59536
5,483,19119
5,920,83692
5,265,37484
5,964,2556
5,123,55345
5,187,25107
5,983,86533
5,674,51407
5,172,33049
5,441,77293
5,856,92433
5,26,97540
5,811,76187
5,379,24650
5,147,23089
5,194,12238
5,307,64271
5,477,6329
5,388,13800
5,588,87424
5,660,50158
5,296,11428
5,919,21694
5,967,91782
5,199,49510
5,771,79473
5,276,31070
5,680,15989
5,965,29475
5,721,38425
5,278,99186
5,91,70432
5,6,76987
5,622,9859
5,283,5126
5,114,28964
5,207,45518
5,155,98937
5,921,53205
5,378,83036
5,974,63210
5,191,65382
5,661,86716
5,772,81984
5,914,35026
5,754,40956
5,729,87881
5,84,87285
5,753,86874
5,998,18742
5,350,75483
5,60,61288
5,940,80632
5,507,90076
5,813,62948
5,544,44225
5,824,75580
5,83,46048
5,665,6521
5,359,47207
5,921,23937
5,856,92252
5,301,55725
5,280,3503
5,553,66067
5,763,47820
5,336,16399
5,824,75543
6,185,34326
6,474,12754
6,502,50427
6,686,10896
6,903,83663
6,481,91212
6,333,65616
6,343,76907
6,894,41734
6,410,52612
6,598,94249
6,863,80721
6,316,11667
6,678,97284
6,348,19435
6,20,99094
6,678,66557
6,311,68921
6,524,84689
6,696,700
6,806,46342
6,170,22149
6,347,14049
6,997,42572
6,558,4925
6,937,10300
6,165,77548
6,759,61846
6,769,58257
6,974,5835
6,84,60036
6,957,64173
6,401,52517
6,674,3847
6,539,30074
6,127,30966
6,535,5643
6,60,87675
6,984,60053
6,150,29046
6,713,75146
6,258,54928
6,96,18692
6,697,8348
6,208,70496
6,981,12057
6,274,42717
6,270,15973
6,13,59303
6,423,46102
6,796,95785
6,79,38216
6,782,13116
6,835,73373
6,789,39641
6,18,6103
6,582,865
6,680,46539
6,102,74965
6,671,64518
6,85,65788
6,542,73981
6,325,57565
6,700,10198
6,858,15174
6,942,68239
6,550,59299
6,982,49648
6,562,11302
6,870,94013
6,954,22532
6,677,14470
6,237,76683
6,202,30389
6,34,51935
6,798,98659
6,422,17034
6,193,96864
6,190,98083
6,22,50065
6,570,21382
6,981,18184
6,452,13591
6,282,56557
6,175,20264
6,428,19176
6,412,4398
6,197,16311
6,120,70200
6,746,47439
6,878,56348
6,576,71248
6,75,85459
6,118,19164
6,434,90354
6,119,12761
6,253,56582
6,25,71324
6,887,88204
6,20,39721
7,508,79207
7,125,82087
7,635,35448
7,411,60156
