1,19,4610
1,88,7817
1,16,8624
1,16,4713
1,20,7950
1,74,123
1,37,1312
1,27,8150
1,78,1330
1,33,1487
1,2,9166
1,23,9911
1,68,6796
1,83,3530
1,83,8257
1,97,9562
1,7,3192
1,2,1068
1,4,982
1,40,8727
1,65,669
1,12,9421
1,99,9015
1,45,6085
1,29,7043
1,99,2980
1,75,9026
1,92,6255
1,96,9299
1,0,6643
1,12,2914
1,95,5179
1,41,9597
1,6,3485
1,28,4893
1,1,2170
1,68,2748
1,68,7886
1,78,4948
1,87,5390
1,57,1342
1,20,3208
1,49,1866
1,78,3207
1,74,5438
1,79,7075
1,65,9366
1,89,8611
1,27,6056
1,24,5344
1,66,5680
1,37,7669
1,55,5580
1,49,7897
1,46,330
1,99,5868
1,41,3625
1,99,5573
1,17,1852
1,84,8093
1,54,3924
1,31,7726
1,36,6725
1,65,9020
1,90,6346
1,91,4182
1,74,2865
1,49,699
1,62,8297
1,4,3698
1,26,696
1,19,3252
1,83,1430
1,62,3405
1,41,1060
1,30,2772
1,31,2860
1,57,193
1,38,1960
1,74,7741
1,14,4880
1,24,5490
1,81,5529
1,12,1591
1,65,3543
1,4,9488
1,56,2488
1,57,4388
1,65,4458
1,80,9499
1,11,3844
1,29,1051
1,58,3584
1,34,9831
1,69,8613
1,38,6988
1,36,1925
1,90,7349
1,97,1937
1,30,4606
2,88,5638
2,17,7701
2,62,138
2,27,5729
2,90,7244
2,72,2102
2,6,7956
2,18,5667
2,41,9392
2,82,3504
2,3,8518
2,96,4393
2,14,9961
2,56,4012
2,38,8412
2,29,9083
2,72,6121
2,73,2477
2,57,8674
2,8,157
2,74,5443
2,9,2341
2,88,7435
2,14,9849
2,81,4154
2,21,5034
2,84,1531
2,91,8360
2,59,6166
2,39,3438
2,76,2475
2,90,7657
2,5,1673
2,17,3339
2,41,6825
2,55,7128
2,12,767
2,4,8106
2,93,2242
2,25,8443
2,1,5802
2,27,3344
2,47,8267
2,94,9243
2,27,6033
2,36,3758
2,88,5235
2,27,6543
2,31,9431
2,56,4056
2,35,5632
2,46,1128
2,9,9540
2,92,9362
2,52,9658
2,95,3609
2,22,9709
2,69,8299
2,49,836
2,80,1340
2,87,3125
2,56,3699
2,33,8048
2,3,2897
2,6,4676
2,98,1707
2,13,7577
2,69,3455
2,71,9895
2,2,9924
2,20,2445
2,86,87
2,15,6945
2,42,9237
2,16,6606
2,26,712
2,42,9961
2,32,1949
2,43,8417
2,82,4240
2,37,5912
2,75,932
2,60,1208
2,51,2324
2,67,2600
2,17,662
2,24,8754
2,9,5040
2,15,2418
2,88,1203
2,4,9952
2,71,3815
2,29,5033
2,33,463
2,23,167
2,31,4959
2,76,2318
2,63,8392
2,45,6282
2,30,6285
3,58,518
3,33,9164
3,22,8798
3,88,7457
3,0,7900
3,13,3868
3,84,7031
3,99,1964
3,72,956
3,57,6720
3,77,2868
3,53,4876
3,84,8595
3,90,2411
3,6,4407
3,64,5967
3,84,1698
3,95,835
3,88,3284
3,71,2135
3,38,4933
3,85,8154
3,29,8550
3,71,6603
3,10,8754
3,25,9923
3,36,5519
3,69,4883
3,57,2181
3,34,2822
3,49,196
3,80,9141
3,25,1101
3,37,6447
3,99,8596
3,76,3225
3,98,2616
3,35,5548
3,30,5554
3,98,408
3,89,3275
3,58,6144
3,19,9486
3,37,4656
3,24,7867
3,14,6003
3,73,7934
3,68,4102
3,20,5957
3,2,1131
3,46,3743
3,82,2353
3,27,5284
3,34,5113
3,18,3217
3,53,9204
3,10,4739
3,46,7417
3,93,5704
3,8,7429
3,4,4776
3,70,111
3,98,8739
3,13,6373
3,62,9760
3,61,9815
3,60,4061
3,56,6310
3,90,5054
3,75,3192
3,7,7635
3,18,9703
3,60,1424
3,9,9772
3,56,1134
3,29,6848
3,30,741
3,34,5512
3,14,3247
3,67,3728
3,45,9884
3,18,4111
3,55,6670
3,29,9312
3,82,4272
3,38,812
3,52,637
3,86,8059
3,93,8480
3,52,5215
3,42,9473
3,82,889
3,44,9058
3,88,5403
3,50,4794
3,63,4533
3,89,3847
3,5,5638
3,78,2699
3,1,4827
4,99,2828
4,42,3782
4,19,7597
4,88,4255
4,84,7871
4,3,2661
4,26,1132
4,69,7849
4,52,2622
4,22,1635
4,52,8107
4,67,4418
4,24,9195
4,71,804
4,85,1257
4,96,1980
4,79,5361
4,99,480
4,73,3257
4,68,7293
4,47,4466
4,44,2799
4,60,7461
4,27,9406
4,43,449
4,71,721
4,76,8509
4,75,6252
4,38,2027
4,61,2022
4,28,168
4,52,1519
4,5,3348
4,47,2345
4,87,556
4,2,6223
4,21,3243
4,41,1913
4,16,4241
4,98,5750
4,82,1577
4,54,5054
4,6,6624
4,48,8455
4,0,9149
4,79,372
4,58,8464
4,58,6360
4,80,7070
4,83,2058
4,54,7466
4,48,1974
4,18,2640
4,50,9645
4,48,9426
4,29,7785
4,60,1353
4,92,4308
4,76,3594
4,88,6617
4,38,8861
4,55,4717
4,44,5632
4,23,1697
4,56,2466
4,77,4418
4,29,6841
4,48,5020
4,35,9033
4,26,5702
4,64,150
4,15,1399
4,12,5100
