1,600,5000
1,99,4442
1,929,2451
1,42,5748
1,148,2530
1,341,9206
1,195,9046
1,101,5833
1,71,9553
1,252,8032
2,611,3068
2,656,7790
2,625,7106
2,390,7506
2,372,5288
2,658,5125
2,385,640
2,790,1808
2,821,91
2,811,4003
3,920,3549
3,868,1045
3,73,619
3,342,7404
3,179,9475
3,996,5560
3,959,4048
3,710,827
3,698,6565
3,79,5033
4,888,5019
4,478,7941
4,685,7531
4,444,6963
4,335,4181
4,624,9846
4,466,9106
4,170,6413
4,564,1821
4,369,3441
5,846,3278
5,304,7794
5,402,3655
5,685,2831
5,249,549
5,194,9884
5,886,6961
5,120,2655
5,99,2395
5,49,7308
6,345,482
6,514,3746
6,110,6088
6,752,5232
6,861,758
6,996,9670
6,244,73
6,117,9197
6,306,903
6,379,7279
7,343,2242
7,749,8657
7,51,5217
7,611,5709
7,606,6567
7,964,1089
7,96,4493
7,516,5981
7,648,5852
7,664,3307
8,376,2377
8,207,7742
8,751,9607
8,335,8033
8,644,2748
8,236,572
8,279,6444
8,207,6692
8,876,1698
8,154,4761
9,530,9813
9,36,3901
9,761,5410
9,226,497
9,637,4354
9,528,5200
9,107,7010
9,478,5001
9,153,7746
9,177,7180
10,428,1278
10,603,4284
10,422,9482
10,805,8385
10,910,6014
10,716,9962
10,207,3722
10,525,67
10,451,2789
10,678,1795
11,591,8081
11,790,8242
11,674,7862
11,232,3523
11,287,4030
11,884,2334
11,912,6090
11,744,2920
11,773,7433
11,42,1146
12,290,6810
12,663,6995
12,996,9675
12,695,3905
12,934,898
12,493,9806
12,139,821
12,740,2674
12,63,2450
12,669,3409
13,335,6295
13,110,2584
13,230,6870
13,834,2173
13,329,7672
13,658,7979
13,18,9549
13,4,6875
13,286,6371
13,311,5880
14,801,5769
14,846,7791
14,490,6241
14,765,2928
14,343,2976
14,339,5332
14,259,7366
14,345,8385
14,410,1166
14,810,2702
15,768,8742
15,63,3700
15,127,5743
15,96,7498
15,458,1934
15,612,8634
15,939,9942
15,698,8235
15,960,1288
15,678,5028
16,999,659
16,986,7349
16,893,8821
16,535,1905
16,616,2354
16,804,4406
16,127,3538
16,375,9790
16,187,8617
16,548,1955
17,733,5590
17,482,7900
17,357,9906
17,756,1758
17,908,5417
17,365,5140
17,726,9001
17,132,965
17,671,6824
17,931,4751
18,470,2803
18,533,6215
18,608,815
18,501,2875
18,807,238
18,488,8604
18,676,3904
18,593,3299
18,413,1232
18,793,4029
19,530,627
19,113,4238
19,542,1004
19,234,1457
19,14,5032
19,733,8089
19,701,7232
19,170,6378
19,578,21
19,615,1841
20,873,5071
20,331,7896
20,393,6601
20,860,4024
20,1,6410
20,496,5692
20,67,7331
20,66,3918
20,270,5333
20,380,7454
21,150,9567
21,868,135
21,473,1265
21,770,8274
21,392,4438
21,801,8587
21,578,4990
21,214,961
21,780,6946
21,957,4396
22,632,370
22,771,293
22,566,1036
22,447,8335
22,227,6420
22,65,4780
22,898,1063
22,457,6040
22,643,179
22,583,6712
23,710,7658
23,380,7402
23,594,733
23,920,4949
23,559,1704
23,345,4318
23,379,8706
23,683,5223
23,762,4848
23,813,7276
24,292,3519
24,593,9550
24,885,8780
24,18,5149
24,196,2848
24,815,9760
24,946,8365
24,598,7982
24,434,4802
24,479,135
25,77,5660
25,565,9598
25,316,3593
25,48,663
25,905,2795
25,187,5367
25,578,3700
25,771,5521
25,419,1788
25,660,645
26,807,5885
26,682,1060
26,898,8453
26,507,7075
26,560,805
26,459,3775
26,284,5721
26,547,7163
26,216,2399
26,61,1538
27,109,8972
27,406,2407
27,577,3790
27,26,711
27,3,2228
27,215,6581
27,986,2976
27,7,7670
27,421,9446
27,405,3761
28,970,4248
28,826,5724
28,174,9576
28,470,151
28,655,3993
28,678,7481
28,556,7510
28,254,9846
28,17,6268
28,705,8267
29,705,5633
29,952,7286
29,345,4407
29,615,8401
29,876,2257
29,169,3368
29,442,9771
29,799,811
29,617,3935
29,152,7892
30,458,7747
30,430,5802
30,608,8355
30,715,8384
30,292,4091
30,412,6592
30,962,3328
30,138,4163
30,352,1796
30,364,7666
31,420,5254
31,142,5013
31,354,9828
31,472,2970
31,733,7339
31,787,5764
31,965,237
31,794,2469
31,82,3875
31,405,1709
32,196,9473
32,317,3732
32,149,1894
32,979,4861
32,6,3008
32,881,9841
32,877,5648
32,18,7782
32,857,9811
32,138,6132
33,573,2529
33,906,9937
33,935,4633
33,494,6087
33,636,1290
33,423,1369
33,435,1614
33,10,1022
33,573,4708
33,403,9838
34,593,2276
34,336,9123
34,444,9211
34,279,543
34,831,4627
34,168,6870
34,42,3403
34,295,2001
34,865,7790
34,566,9902
35,406,5915
35,388,7771
35,49,8363
35,422,988
35,640,549
35,729,1301
35,974,508
35,5,9910
35,587,3301
35,433,388
36,682,1707
36,101,3808
36,118,1524
36,628,8470
36,354,33
36,740,6792
36,466,224
36,487,2318
36,600,6836
36,689,4502
37,43,4274
37,378,9529
37,742,797
37,91,2677
37,765,8217
37,103,4707
37,841,5474
37,485,8784
37,123,7218
37,962,177
38,578,2634
38,696,2284
38,837,3742
